sentence,label
我的天啊，这服务，未免也太差了啊，真是吃吃一包气啊，等位的时候，小姐死活不说大概要等几分钟，这也算了，无所谓。就是叫点单，买单都要叫几次，这也算了，最夸张的是，叫他上个饭，居然叫了7，8次才上，这种服务，居然也生意好，实在太莫名了,0
过生日和老爸老妈来到这家店，位置不错很好找 点了酸汤鱼，小米渣，白肉卷，干锅鸡，鹅肝茶树菇，还有青岩豆腐炒风肉 点多了干锅鸡一口没吃 但是味道很赞服务员服务也还不错，有眼力见 只是点餐时应该提醒一下是不是点多了~还有就是北方停暖气的季节感觉有点凉，菜上来没多长时间就凉了有待改进~ 其他一律满分,1
太差劲了，中午吃的，米饭是明显的剩饭，锅里放半天了，还温的还有硬块，比盖浇饭还难吃，实在吃不下去。同样在万达那家店吃过，大爱，吃了好几次，同样的牌子不同的店，差距真大，以后再也不去了！太差劲！,0
买了benefit经典的猪油膏~~~ 味道真的很好闻呢~~~~包装也很漂亮~~~~ 用后卸了妆~还是会觉得皮肤滑滑的~~~~~ 很喜欢~~~~,1
"去喝茶,没有无烟区,很讨厌旁边不停吸烟的人,询问服务员,没有啥回应,很木。桌椅不舒服,空气中一股烟味,肯定不会再去了。似乎发现杭州的服务水准越来越差,好像到处是不愁客不来的无所谓态度。",0
不晓得为什么生意这么好，我觉得东西倒也将就，不过价格贵，环境一般，服务不怎么样，完全没有吃甜品的美好氛围，想必是这样的缺乏竞争吧~~,0
吃过一次大肠面，大肠浇头做得还可以，汤头差了点，面的量倒还是蛮大的~~~ 点盖浇饭的好像比较多，用餐环境有点小糟糕，桌子油腻腻的~~~,0
找结婚的酒店，去他们家考察了下。感觉底楼的那个厅还是不错的啦，我还是很满意的、当天还有人结婚，感觉气氛什么的都在我的期待中，在我的考虑范围内、,1
环境太吵 服务特别特别差 点完菜后等20分钟而且先上的锅贴10分钟后上的第一个菜 锅贴吃完后第二个菜上了 第三个菜服务员40分钟之后才上 我们已经不饿了 服务员还少写了一个菜 味道还可以吧 服务员太差太差太差,0
收到该店发来的短信，有周年庆优惠活动，兴致勃勃到店里购物，买了一堆东西想去乘晚6点的班车回家，司机告知没车，叫我自己走回去！到服务台理论，却找不到负责人，柜台服务员不问事。我去过周围七八家超市，基本都是乘晚6点左右班车回家，第一次遇到这种情况！从这一点可以看出该店的服务管理状况有多糟糕！,0
这家店老牌子了，也算上海的老字号啦，去吃了次，真的名不虚传呀，虽然环境和服务都一般般，但是菜的味道好的不得了。虾仁吃进去感觉很新鲜的，膳背的味道也烧的很透，还有蟹粉狮子头啊，蟹粉鱼翅啊 都很美味的，不过价格也挺贵哒，人多去吃吃不错,1
实惠、量大、人多、热闹，有东北的感觉。 拉皮不错，劲道！炖菜也很多，酸菜排骨想想都流口水！ 锅包肉、干煸豆角都是我爱吃的，，还有很多,1
周日同事聚会，订了一桌1500元/12人，不包洒水，但是个个都说不值，也没吃饱。我觉得就是蒸鱼好点，其它不什么样，也没啥特别回味的。,0
每次去都是吃的老鸭汤，其他的也没有点什么…… 老鸭汤味道还是可以，不过前段时间去的时候小份的里面鸭子明显减少了 蘸碟的味道说实话真不怎么样，要香辣碟的话最好把里面的油逼出来再蘸药好一点 肥牛点过一个，和外面的肥牛吃起来不一样，有点老 飞饼做的还可以,0
好吃！点了奶酪，味道和奶酪魏的没差~，白粥，皮蛋瘦肉粥，虾饺烧卖，虾饺皇，馄饨，还有比较经典的就是白灼芥兰，菜真的很嫩，总之很正宗，正点！ 就是菜单东西比地坛那家少很多，都是些小吃，还有就是人多的时候服务有些混乱，差点找了我们2次钱，呵呵,1
环境非常好，露天位在湖边，冬日的太阳暖暖的，口味倒是其次了。早茶很赞。只是各部门协调不到位，效率不高，导致座位利用率不高，外面排了一堆人，里面其实很多空位，只是没收拾出来。,1
朋友邀请吃午餐。 坐在二楼，环境清静。也看到有别枱在谈生意。 点了set lunch 中的: 罗宋汤+焗猪扒饭+柠檬水 。另外朋友点了：玉米汤+鸡皇饭+鸳鸯 set lunch 70元一份，性价比挺高的：味道很好、外观精美、材料十足。还有别的7-8款式：鲜虾意大利面、牛排、鸡排等等。。。 看到饼店有面包西饼卖。。。。下次再试！,1
昨天开始搞的活动，今天中午就送完了，参加的时候也没说有数量，完全违反广告法，坑爹呢……上当，再也不去这家了。,0
受不了，受不了，本来是来买东西的，结果卖家来楼下接我，说在十几层，结果绕了半天，上了电梯，到了他们店，说没现货，结果又带我去旁边邮局的楼里拿货，折腾死我了。而且都是奸商，比淘宝上卖的价格贵，要我加钱，后来干脆不买了，呵呵！,0
也许是交通不方便，也没有什么人气，但价格开的离谱，专门用来宰客的，而且谈不上有质量可言。地方大看的也累,0
吃的最便宜的鲜肉汤包，果然名不虚传，很好吃很好吃！而且昨天七夕去的时候居然还被我抢到位置坐了，不错不错，10块钱一笼，一笼10个，相当于1个包子1块钱，贵是贵了点，不过值得尝试啊！,1
卤煮我最喜欢吃了，这里的味道真的不错，和小肠陈不相上下，配料很足 老汤也很爽，绝对值得一试。,1
种类多，量足，续得很及时。周末的中午人有些多，但是不会混乱嘈杂。 这个价格比去外面吃即使是团购的日本料理都划算，况且还有那么多制作精美的五星级大厨甜点呢！ 甜点里头，推荐一个咖啡冻还是咖啡穆斯的，非常细非常惊艳非常好吃。 中餐没有印象深刻的。 以后一定还会再去！去之前最好要定位。,1
第一次去是为了看电影 去的是商场的B1 已经觉得气场强大 而后去了楼下的美食广场 商场规划的很不错 一看就是个高档次的 第二次去的时候到了楼上 偶哟哟～～～这个太嗲了吧 顿时看的眼睛发红了 呆了好几秒钟 太震撼了吧 商场楼下直通地铁的还是慢方便的 这里绝对是个败家的好地方呀～,1
冒节子肥肠粉是招牌菜，所谓冒节子，就是猪肠绕成了一个圈…… 味道比较正宗，很不多 就是地方太小，经常会到门外搭桌子再吃,1
好多人一起去的，不是我结的帐，所以其实我也不是太清楚人均消费，反正就是自主嘛，没什么太大区别，味道一般，尤其是那个冰激凌，很难吃,0
这里的包子皮儿薄馅大，无论是肉馅还是菜馅都很好吃而且价格不贵，我比较钟爱这里的猪肉三鲜，很美味~~大家都来尝尝吧,1
在建外soho吃的 面面小贵，觉得不值那个价位。 可能是由于中午饭点时间去的，人很多，还得等位。还不如来玩牛拉呢。 不会再去了,0
每次要吃泡馍都会来这边。 觉得这家羊肉泡馍真心好吃，就是馍略硬，糖蒜少了点，味道比西安一些地方做的还要好。 米皮也还不错，稍贵。 肉夹馍一般，不是很推荐。,1
就在家附近，超喜欢他家的牛肉禾粉，海鱼清蒸的味道相当不错。就是去的时候老忘记带优惠券，要是能每次满100减就好了。老公喜欢他家的猪红韭菜,1
还不错，跟朋友两个人坐在吧台，很喜欢的居酒屋的感觉，小小的，就是觉得没吃饱……寿司真是不抵饱啊……哈，作为一个资深吃货，还会再去的,1
环境特别好，很安静，特别适合一个人放松心情或者跟朋友们喝茶聊天。甜品种类多，花样全。提拉米苏等一般甜品店卖的甜品这边都有。很多小情侣来这里喝茶约会。很喜欢这边的气氛。,1
这是谁添加的呀？太牛了！ 再一次证明了，好吃的东西不分大小，不分场地，只要好吃就行！ 以前妈妈的单位在花市，所以吃过大爷的灌肠，味道很好！ 据说都是大爷自己做的，很干净的说！ 我爱吃炸的焦的，每次都让大爷给我多炸一会，再浇上蒜汁，别提多好吃了！,1
这家瑜伽馆地点好，交通方便，林和西地铁站出来进体育中心北门就是。最主要的是，这里的瑜伽导师比一般健身房的教练专业得多。还值得一提的是，冲凉房的位足够上课的人使用，这点比力美健好多了。,1
食材都很新鲜，感觉点心做的很不错，水晶虾饺个头很大，很鲜。还有一个粽叶裹着糯米团里包着干炒的点心也很好吃。环境和服务都很靠谱。吃完晃晃月河街不错。,1
这家店是鲜芋仙直营的么？不是加盟的？ 我去过静安寺的和大悦城的，古美路这家有点匪夷所思。 大悦城店，新店开张的买一送一券是可以当天使用的，古美路店不可以。 大悦城店，送的一是和买的一模一样，古美路店完全不是的，送的那份太糟糕了，量明显少很多，薄得不行。 本来开在古美路这种地段，就不像市中心那么火。 这家店真的很莫名其妙，感觉在砸鲜芋仙的牌子。,0
服务不好，点了烤五花肉，送的生菜都是烂的，叫他们换了一份，还是烂的。烤肉的品质一般性，其他菜也是水准平平，主要是服务不怎么样，所以以后不会再去这家了！,0
服务态度不太好，预订的时候电话都打进去了，接电话的收银员说你过一分钟再打来，我正在结账，真可笑，我不需要一分钟就能订好，对顾客怎么象是领导对下级?服务态度真不怎么样，没法夸她们。,0
"咖啡还比较不错,酒店的服务还可以,迅速有效.但环境不知道为什么，比较潮湿。 总的来说,还是不错的,酒店位置知道的人不多哦，广告没有做到位哦~~",1
路过 去吃刨冰 感觉真的很好 小料很多 每种都可以要 而且给的量也很多 味道不错 酸梅汤也很好喝 味道比较浓 一喝就感觉兑的水比较少~！还有他家有好久没喝过的瓷瓶酸奶 哇塞 好久没见到了 儿时的味道啊 下次有机会去尝尝大家说的红焖羊肉,1
武汉小吃，每次看见都会去买 很喜欢它家的鸭脖和锁骨 其他的没买过 是周黑鸭的忠实粉丝 以前在武汉4元一根，前几天去买的时候，广州居然卖到6块 不过因为喜欢吃，所以也就不在乎这些了,1
跟朋友都点的石锅饭，好油，我点的是腊味双屏，朋友点的什么忘记了，后来还点了2份提拉米苏，一般般吧，小姐服务好差，连杯水还得喊半天才给你送来，里面灯光昏暗，坐一会就想睡觉，不知道是不是快做不下去所以舍不得开灯，反正以后不会再去,0
"我只想说惠里越来越让我失望了。要不是冲着他家的自酿野杏酒好喝，我就去其他日本料理店了。很多常见的日餐点都没有，服务态度也不专业, 问一些经典日本料理都听不懂。。。",0
吃的年夜饭 量很足，服务很好 和北京的比起来，鸭子基本差不多，就是烤的稍微久了些，胸口的一口酥有点渣了，不过还是很棒 其他就是饼有些差距，上海的厚了些而且不够拧，叫法也不一样，北京叫一屉上海叫一笼 停车在地下车库，可以报销,1
